061,7514761.812,4694632.161,618.912,KATI1-TERASA,618.912,2021-06-28,11:40:25,
062,7514764.103,4694634.099,618.969,KATI1-TERASA,618.969,2021-06-28,11:40:59,
063,7514764.052,4694634.083,619.109,KATI1-TERASA,619.109,2021-06-28,11:41:21,
064,7514783.678,4694632.557,619.029,STREHA,619.029,2021-06-28,11:44:02,
065,7514780.192,4694635.899,618.974,STREHA,618.974,2021-06-28,11:44:10,
066,7514779.211,4694634.954,618.955,STREHA,618.955,2021-06-28,11:44:22,
FS2,7514771.183,4694653.623,615.661,,615.661,2021-06-28,11:50:16,
067,7514754.397,4694639.190,615.685,,615.685,2021-06-28,11:51:04,
068,7514768.454,4694627.959,616.200,PERDHESA,616.200,2021-06-28,11:51:44,
069,7514768.176,4694638.756,618.736,KATI1,618.736,2021-06-28,11:52:04,
070,7514767.311,4694639.762,619.557,KATI1,619.557,2021-06-28,11:52:12,
071,7514766.169,4694638.849,620.750,KATI1,620.750,2021-06-28,11:52:22,
072,7514763.844,4694641.503,620.555,KATI1,620.555,2021-06-28,11:52:49,
073,7514764.221,4694643.450,619.290,KATI1,619.290,2021-06-28,11:52:58,
074,7514762.256,4694645.763,619.210,KATI1,619.210,2021-06-28,11:53:05,
075,7514767.312,4694639.763,618.941,KATI1-TERASA,618.941,2021-06-28,11:53:19,
076,7514764.219,4694643.430,618.852,KATI1-TERASA,618.852,2021-06-28,11:53:26,
077,7514769.041,4694638.899,619.955,STREHA,619.955,2021-06-28,11:53:49,
078,7514767.688,4694640.286,619.914,STREHA,619.914,2021-06-28,11:53:58,
079,7514766.124,4694638.906,621.126,STREHA,621.126,2021-06-28,11:54:06,
080,7514767.158,4694639.166,621.527,STREHA,621.527,2021-06-28,11:54:13,
081,7514763.480,4694643.394,621.497,STREHA,621.497,2021-06-28,11:54:21,
082,7514763.154,4694642.327,621.523,STREHA,621.523,2021-06-28,11:54:32,
083,7514764.885,4694643.782,619.939,STREHA,619.939,2021-06-28,11:54:39,
084,7514762.482,4694646.689,619.945,STREHA,619.945,2021-06-28,11:55:13,
085,7514753.605,4694639.227,620.734,STREHA,620.734,2021-06-28,11:55:24,
